Game_Title,Platform,Release_Date,Meta_Score,User_Score
Terminator Salvation,PlayStation3,2009-05-19,43,4.1
Turning Point: Fall of Liberty,Xbox360,,43,6.7
Star Trek The Video Game,PC,,43,2.3
Danger Girl,PlayStation,,43,5.8
Word Puzzle,Xbox360,,43,tbd
Devil's Third,WiiU,,43,6.7
Everreach: Project Eden,PC,,43,5.4
Blood Knights,Xbox360,,43,4.9
Digimon World Data Squad,PlayStation2,,43,7.7
Six Flags Fun Park,Wii,,43,7.1
Monster Jam,Xbox360,,43,6.4
Ghostbusters: Sanctum of Slime,PC,,43,4.7
Power Rangers Super Megaforce,3DS,,43,5.0
Quantum Theory,PlayStation3,,43,4.9
John Deere: Harvest in the Heartland,DS,,43,tbd
New Rally-X,Xbox360,,43,5.3
"Harry Potter and the Deathly Hallows, Part 2",PC,,43,4.6
FIFA 20: Legacy Edition,Switch,,43,0.9
Soldner: Secret Wars,PC,,43,4.3
Spuds Unearthed,PlayStation4,,43,5.3
Hatred,PC,,43,4.7
Flushed Away,PlayStation2,,43,5.8
New Gundam Breaker,PlayStation4,,43,3.1
PDC World Championship Darts 2008,PSP,,43,tbd
PlayStation Move Ape Escape,PlayStation3,,43,4.6
1950s Lawn Mower Kids,DS,,43,tbd
Painkiller: Redemption,PC,,43,5.0
Final Fight: Streetwise,PlayStation2,,43,7.4
Zathura,PlayStation2,,43,2.0
Pac-Man Party 3D,3DS,,43,4.9
G.I. Joe: The Rise of Cobra,PlayStation3,,43,4.8
Sonic the Hedgehog,PlayStation3,,43,4.3
Super Dungeon Bros,PlayStation4,,43,2.0
Omerta: City of Gangsters,Xbox360,,43,3.5
MLB Slugfest 20-04,GameBoyAdvance,,43,tbd
ECW Anarchy Rulz,PlayStation,,43,6.4
Star Wars The Clone Wars: Republic Heroes,Xbox360,,43,6.2
Yaiba: Ninja Gaiden Z,PlayStation3,,43,4.4
America's Army: True Soldiers,Xbox360,,43,6.7
"Harry Potter and the Deathly Hallows, Part 2",PlayStation3,,43,5.6
The Golden Compass,DS,,43,5.2
Myst,DS,2008-05-13,43,3.0
Dead or Alive Xtreme 3: Fortune,PlayStation4,,43,7.5
Surgeon Simulator: Experience Reality,PlayStation4,,43,4.1
Cruis'n  Exotica,Nintendo64,,43,7.2
Backyard Wrestling 2: There Goes the Neighborhood,Xbox,,43,tbd
Dead Alliance,XboxOne,,43,3.4
Will of Steel,PC,,43,6.5
Aliens: Colonial Marines,PlayStation3,,43,3.6
Rise of the Guardians,Xbox360,,43,3.7
Star Wars The Clone Wars: Republic Heroes,PlayStation3,,43,5.3
Tron,Xbox360,,43,7.0
Farscape: The Game,PC,,43,tbd
Farscape: The Game,PC,,43,tbd
Justice League Heroes,DS,,43,6.3
Gardening Mama 2: Forest Friends,3DS,,43,tbd
Ben 10: Omniverse,WiiU,,43,6.0
Hot Wheels: Beat That!,Xbox360,,43,5.8
TMNT: Mutant Melee,Xbox,,43,6.3
Naughty Bear,PlayStation3,,43,5.7
Bliss Island,Xbox360,,43,7.0
Jeremy McGrath Supercross 2000,PlayStation,,43,tbd
Transformers: Rise of the Dark Spark,PlayStation4,,43,4.3
Funk of Titans,XboxOne,,43,4.3
RollerCoaster Tycoon World,PC,,43,2.1
Air Conflicts: Vietnam,PC,,43,2.9
Asphalt 3D,3DS,,43,5.2
Fast Draw Showdown,Wii,,43,tbd
NBA Live 14,PlayStation4,,43,2.6
Dynasty Warriors 6,PlayStation2,,43,5.8
Justice League: Chronicles,GameBoyAdvance,,43,tbd
Ice Age: Continental Drift - Arctic Games,Xbox360,,43,5.9
Naughty Bear,Xbox360,,43,5.6
Deadfall Adventures,Xbox360,,43,7.7
Furu Furu Park,Wii,,43,4.8
Battle: Los Angeles,PlayStation3,,43,4.3
Rengoku: The Tower of Purgatory,PSP,,43,5.9
WWE 2K20,PlayStation4,,43,1.5
Mindjack,Xbox360,,43,1.4
Enki,PC,,43,4.5
The Legend of Alon D'ar,PlayStation2,,43,6.3
Jeremy McGrath Supercross 2000,Dreamcast,,43,8.0
Venetica,Xbox360,,42,7.5
One Piece: Romance Dawn,3DS,,42,6.7
Game Tycoon,PC,,42,3.4
Iron Man,PlayStation3,2008-05-02,42,6.1
Ghostbusters: Sanctum of Slime,PlayStation3,,42,3.4
Stormrise,PC,,42,4.9
Star Trek The Video Game,Xbox360,,42,2.6
Touhou Kobuto V: Burst Battle,PlayStation4,,42,3.5
Mission: Impossible: Operation Surma,GameBoyAdvance,,42,tbd
Dino Island,PC,,42,7.6
Jazz and Faust,PC,,42,tbd
The Sopranos: Road to Respect,PlayStation2,,42,4.2
Final Fight: Streetwise,Xbox,,42,5.8
G.I. Joe: The Rise of Cobra,Xbox360,,42,4.7
Remothered: Broken Porcelain,PlayStation4,,42,5.4
Fear Effect Sedna,PC,,42,5.4
Block Factory,3DS,,42,5.3
Time and Eternity,PlayStation3,,42,5.3
The Elder Scrolls: Blades,Switch,2020-05-14,42,2.6
MC Groovz Dance Craze,GameCube,,42,6.8
Bloodforge,Xbox360,,42,7.3
ArchLord,PC,,42,5.7
Contra: Rogue Corps,Switch,,42,4.8
Nickelodeon Kart Racers,PlayStation4,,42,4.9
Coraline,Wii,,42,6.0
Beyond the Law: The Third Wave,PC,,42,4.2
Clash of the Titans,Xbox360,,42,4.0
Brave: A Warrior's Tale,Xbox360,,42,5.0
Gleamlight,Switch,,42,2.0
Zumba Fitness: Join the Party,Xbox360,,42,5.5
Turning Point: Fall of Liberty,PlayStation3,,42,5.5
Family Party: 30 Great Games,Wii,,42,2.4
SPRay,Wii,,42,4.7
KURSK,PC,,42,3.9
Hello Neighbor,XboxOne,,42,4.5
Steel Horizon,DS,,42,5.8
Stranger,PC,,42,4.5
Rock Revolution,PlayStation3,,42,6.6
MX vs. ATV Supercross Encore,PlayStation4,,42,4.2
CSI: Crime Scene Investigation: Fatal Conspiracy,Xbox360,,42,4.8
Go! Sports Skydiving,PlayStation3,,42,4.0
Prison Break: The Conspiracy,PlayStation3,,42,3.7
Smashing Drive,Xbox,2002-05-13,42,tbd
ATV: Quad Power Racing,PlayStation,,42,tbd
TMNT,DS,,42,3.6
Arcania: The Complete Tale,PlayStation3,,42,4.6
Xiaolin Showdown,PlayStation2,,42,5.9
Tennis World Tour,XboxOne,2018-05-22,42,1.8
Hellboy: The Science of Evil,PSP,,42,7.0
Spider-Man 2: The Game,PC,,42,3.8
Star Trek: Shattered Universe,PlayStation2,,42,8.3
Iron Man 2,Wii,2010-05-04,41,4.3
Winter Sports 2: The Next Challenge,Xbox360,,41,tbd
Deca Sports 3,Wii,,41,tbd
Rugby 18,PlayStation4,,41,4.2
Legacy: Dark Shadows,PC,,41,3.7
Planet of the Apes,PC,,41,4.6
Iron Man 2,Xbox360,2010-05-04,41,5.8
Wayward Manor,PC,,41,4.4
Things on Wheels,Xbox360,2010-05-12,41,6.0
Cyberball 2072,Xbox360,,41,8.1
Transformers: Cybertron Adventures,Wii,,41,6.7
25 to Life,Xbox,,41,7.3
Arcania: Fall of Setarrif,PC,,41,1.9
Mana Khemia: Student Alliance,PSP,,41,6.7
Damnation,PC,2009-05-22,41,4.2
Wacky Races: Crash & Dash,DS,,41,6.0
One Way Trip,PlayStation4,,41,4.3
Alien Blast: The Encounter,PC,,41,3.6
Robot Arena,PC,,41,7.3
Rally Challenge 2000,Nintendo64,,41,6.0
GT Pro Series,Wii,,41,4.2
Timeline,PC,,41,5.8
MotionSports Adrenaline,Xbox360,,41,6.4
"Harry Potter and the Deathly Hallows, Part 1",Wii,,41,5.0
The Golden Compass,Xbox360,,41,4.1
Gungrave VR,PlayStation4,,41,4.2
JASF: Jane's Advanced Strike Fighters,PlayStation3,,41,4.0
Taito Legends Power-Up,PSP,2007-05-17,41,tbd
Rapala Tournament Fishing!,Wii,,41,5.3
DARK,PC,,41,4.2
Seduce Me,PC,,41,3.4
Lets Fish! Hooked On,PlayStationVita,,41,6.5
Brigade E5: New Jagged Union,PC,,41,6.8
Turtle Tale,3DS,2014-05-22,41,tbd
Street Supremacy,PSP,,41,6.5
Street Power Soccer,PlayStation4,,41,tbd
Dragon's Lair,Xbox360,2012-05-18,41,6.0
American Idol,PlayStation2,,41,4.8
101-in-1 Sports Party Megamix,Wii,,41,tbd
007 Legends,PlayStation3,,41,4.2
Mall Tycoon,PC,,41,4.8
Duke Nukem: Manhattan Project,Xbox360,,41,7.0
Clash of the Titans,PlayStation3,,41,1.7
0 Day Attack on Earth,Xbox360,,41,4.5
Iron Man 2,PlayStation3,2010-05-04,41,5.3
Dollhouse,PlayStation4,2019-05-24,41,4.7
Star Trek: Shattered Universe,Xbox,,41,3.9
Nickelodeon Kart Racers,Switch,,41,4.9
Way of the Dogg,Xbox360,2013-05-03,41,3.3
4PM,PC,,41,4.2
WWII Aces,Wii,,41,5.4
Delta Force: Xtreme 2,PC,2009-05-27,40,4.9
Slain!,PC,,40,5.3
Alekhine's Gun,PC,,40,4.7
Tank Beat,DS,,40,5.4
The Polar Express,GameCube,,40,4.7
Around the World in 80 Days,GameBoyAdvance,,40,tbd
Evil Dead: Hail to the King,PC,,40,5.2
Naval Assault: The Killing Tide,Xbox360,,40,4.5
The Chaos Engine (2013),PC,,40,7.6
Space Raiders,GameCube,,40,7.8
Dr. Seuss' The Cat in the Hat,GameBoyAdvance,,40,tbd
Ducati World Racing Challenge,Dreamcast,,40,6.8
Ace Banana,PlayStation4,,40,4.3
DRIV3R,PC,,40,3.3
Screwjumper!,Xbox360,,40,3.4
Made Man: Confessions of the Family Blood,PC,,40,5.8
Chronus Arc,3DS,,40,6.1
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,WiiU,,40,5.2
Emergency Mayhem,Wii,,40,4.3
Protothea,Wii,,40,tbd
Psychotoxic,PC,,40,4.8
ShellShock 2: Blood Trails,PC,,40,5.3
Underground Pool,DS,,40,tbd
Freedom: First Resistance,PC,,40,tbd
Eureka Seven Vol. 2: The New Vision,PlayStation2,,40,7.2
Adventure Time: Explore the Dungeon Because I DON'T KNOW!,PlayStation3,,40,4.0
Xiaolin Showdown,Xbox,,40,tbd
Painkiller: Hell & Damnation,PlayStation3,,40,6.9
Farming Simulator,PlayStation3,,40,2.9
Escape Dead Island,PlayStation3,,40,3.1
Inner Chains,PC,2017-05-18,40,4.9
The Warriors: Street Brawl,Xbox360,,40,6.4
Brain Boost: Gamma Wave,DS,,40,tbd
MTV Sports: Skateboarding featuring Andy Macdonald,PlayStation,,40,tbd
Zatch Bell! Mamodo Fury,PlayStation2,,40,7.6
Blood Drive,Xbox360,,40,5.8
Prison Break: The Conspiracy,Xbox360,,40,4.8
Freestyle Street Soccer,Xbox,,40,tbd
Dragon Ball Z: Taiketsu,GameBoyAdvance,,40,6.0
Tamarin,PlayStation4,,40,6.5
Family Guy: Back to the Multiverse,PlayStation3,,40,6.4
The Golden Compass,PlayStation3,,40,4.8
Scourge: Outbreak,Xbox360,,40,6.7
MotionSports,Xbox360,,40,4.0
Looney Tunes: Acme Arsenal,Xbox360,,40,7.1
Real Steel,Xbox360,,40,6.5
Soldier Elite,PC,2006-05-29,40,3.6
Deep Black: Reloaded,PC,,39,3.8
Battle: Los Angeles,Xbox360,,39,4.6
Montague's Mount,PC,,39,5.0
Charlie and the Chocolate Factory,GameCube,,39,3.2
SuperPower,PC,,39,3.9
The Cursed Crusade,Xbox360,,39,4.5
Ultimate Beach Soccer,Xbox,,39,6.8
Torino 2006 - the Official Video Game of the XX Olympic Winter Games,PlayStation2,,39,7.3
Fantastic Four: Rise of the Silver Surfer,Wii,,39,5.9
Drive Girls,PlayStationVita,,39,5.5
Air Raid: This Is Not a Drill!,PC,,39,6.6
Army Men: Green Rogue,PlayStation2,,39,3.8
Turning Point: Fall of Liberty,PC,,39,4.4
25 to Life,PC,,39,5.1
Pocket Racers,PSP,,39,tbd
Doctor Who: The Eternity Clock,PlayStation3,2012-05-22,39,6.4
Wacky Races: Crash & Dash,Wii,,39,6.2
Troll and I,PlayStation4,,39,4.7
Senran Kagura Reflexions,Switch,,39,7.5
RollerCoaster Tycoon 3D,3DS,,39,2.6
Brain Boost: Beta Wave,DS,,39,2.5
The Polar Express,PlayStation2,,39,5.5
Family Guy: Back to the Multiverse,Xbox360,,39,5.0
Charlie and the Chocolate Factory,Xbox,,39,2.0
25 to Life,PlayStation2,,39,5.0
Hello Neighbor,Switch,,39,4.3
Coffeetime Crosswords,Xbox360,,39,3.4
Ju-on: The Grudge,Wii,,39,5.4
Thor: God of Thunder,PlayStation3,2011-05-03,39,4.5
R.I.P.D. The Game,Xbox360,,39,3.4
Raven Squad: Operation Hidden Dagger,PC,,39,3.1
"Monsters, Inc. Scream Arena",GameCube,,39,6.0
Anacapri: The Dream,PC,,39,4.2
Onechanbara: Bikini Samurai Squad,Xbox360,,39,6.3
Tony Hawk's Motion,DS,,39,tbd
The Mummy: Tomb of the Dragon Emperor,Wii,,39,6.4
Cartoon Network Racing,PlayStation2,,39,6.5
The Deer God,Switch,,39,2.8
Coffee Tycoon,PC,,39,4.7
Remothered: Broken Porcelain,PC,,39,5.2
Universal Studios Theme Parks Adventure,GameCube,,39,3.2
Resident Evil: Survivor,PlayStation,,39,6.1
Realms of Ancient War,PC,,39,4.6
Inkheart,DS,,39,2.2
Tony Hawk's Pro Skater 5,XboxOne,,39,2.1
Turn It Around,DS,,39,tbd
Pacific Rim,Xbox360,,39,4.8
Alone in the Dark,Wii,,39,4.5
Star Wars: Flight of the Falcon,GameBoyAdvance,,39,5.9
Putty Squad,PlayStation4,,38,3.0
Motocross Mania 3,Xbox,,38,3.3
Burnout Legends,DS,,38,6.1
Dead or Alive Paradise,PSP,,38,5.8
Battleship,Xbox360,2012-05-15,38,1.9
Battle: Los Angeles,PC,,38,3.1
Attack of the Movies 3D,Xbox360,2010-05-18,38,1.7
Painkiller: Resurrection,PC,,38,4.2
Umbrella Corps,PlayStation4,,38,2.5
G.I. Combat,PC,,38,3.6
Driven,PlayStation2,,38,3.0
Pimp My Ride,Xbox360,,38,3.8
Godzilla Unleashed,PlayStation2,,38,6.3
DARK,Xbox360,,38,4.1
The Walking Dead: Survival Instinct,PC,,38,2.6
Teenage Mutant Ninja Turtles: Out of the Shadows,Xbox360,,38,5.3
Naruto Shippuden: Dragon Blade Chronicles,Wii,,38,3.3
Vampire Rain,Xbox360,,38,3.1
Thor: God of Thunder,Xbox360,2011-05-03,38,5.7
Project Root,XboxOne,,38,5.0
Carnival Games: Mini-Golf,Wii,,38,6.3
Raven Squad: Operation Hidden Dagger,Xbox360,,38,3.5
Seven Kingdoms: Conquest,PC,,38,4.0
Kengo: Legend of the 9,Xbox360,,38,4.1
The Simpsons Skateboarding,PlayStation2,,38,4.0
Blades of Time,Switch,2019-05-14,38,4.9
Rock Revolution,Xbox360,,38,5.2
Legend of the Dragon,PSP,2007-05-29,38,5.3
Heavy Fire: Red Shadow,PlayStation4,,38,4.3
Terminator 3: Rise of the Machines,PlayStation2,,38,5.9
SoulCalibur: Lost Swords,PlayStation3,,38,2.0
Dying: Reborn,PlayStation4,,38,5.2
"Harry Potter and the Deathly Hallows, Part 1",PlayStation3,,38,2.9
Hello Neighbor,PC,,38,4.7
Looney Tunes: Acme Arsenal,PlayStation2,,38,5.2
ECW Anarchy Rulz,Dreamcast,,38,7.8
Left Behind: Eternal Forces,PC,,38,3.5
The Mummy: Tomb of the Dragon Emperor,PlayStation2,,38,6.1
Evolution Snowboarding,PlayStation2,,38,tbd
Star Wars Episode II: Attack of the Clones,GameBoyAdvance,2002-05-30,38,3.8
The Ripping Friends,GameBoyAdvance,,38,tbd
Steel Battalion: Heavy Armor,Xbox360,,38,2.5
Godzilla,PlayStation4,,38,3.3
Bubble Bobble Revolution,DS,,38,6.2
Pure Futbol,Xbox360,,38,7.9
"Harry Potter and the Deathly Hallows, Part 1",Xbox360,,38,4.8
Far Cry Vengeance,Wii,,38,5.4
Touhou Kobuto V: Burst Battle,Switch,,38,5.3
Randall,PlayStation4,,38,2.5
Tenchu: Dark Secret,DS,,37,5.8
Napoleon Dynamite: The Game,PSP,,37,4.6
Torino 2006 - The Official Video Game of the XX Olympic Winter Games,PC,,37,5.5
Pocket Pool,PSP,,37,tbd
Speed Zone,Wii,,37,3.8
TMNT,PSP,,37,4.3
Aqua Teen Hunger Force Zombie Ninja Pro-Am,PlayStation2,,37,6.3
Shifters,PlayStation2,,37,5.9
Legend of the Dragon,Wii,2007-05-01,37,4.8
Quantum Theory,Xbox360,,37,3.6
Duke Nukem: Land of the Babes,PlayStation,,37,6.9
Fight Club,Xbox,,37,4.9
Agony,PlayStation4,2018-05-29,37,4.6
Crash Boom Bang!,DS,,37,4.4
Gauntlet: Dark Legacy,GameBoyAdvance,,37,tbd
Hour of Victory,Xbox360,,37,3.1
Blackwater,Xbox360,,37,4.8
NFL Blitz 20-02,GameBoyAdvance,,37,tbd
Left Alive,PlayStation4,,37,8.3
Defender,GameBoyAdvance,,37,tbd
Rocky and Bullwinkle,Xbox360,,37,4.4
Underworld Ascendant,PC,,37,2.1
Wonder World Amusement Park,Wii,,37,4.5
Ready 2 Rumble Revolution,Wii,,37,4.4
Mike Tyson Heavyweight Boxing,Xbox,,37,tbd
Crystal Rift,PlayStation4,,37,6.6
Traitors Gate 2,PC,,37,3.8
Frogger 2,Xbox360,,37,6.3
Escape from Bug Island,Wii,,37,5.3
Tamagotchi Party On!,Wii,2007-05-29,37,4.0
3D Classics: Urban Champion,3DS,,37,5.7
Lucha Fury,Xbox360,,37,5.9
Fluster Cluck,PlayStation4,,37,4.1
Combat Medic: Special Operations,PC,,37,4.8
Past Cure,PlayStation4,,37,4.7
Dead Space Ignition,PlayStation3,,36,3.9
Pimp My Ride,PlayStation2,,36,4.4
The History Channel: Battle for the Pacific,PlayStation3,,36,1.8
Sniper: Art of Victory,PC,,36,3.2
Torino 2006 - the Official Video Game of the XX Olympic Winter Games,Xbox,,36,tbd
Darkstar: The Interactive Movie,PC,,36,6.3
Shaq Fu: A Legend Reborn,PlayStation4,,36,5.2
The Sum of All Fears,GameCube,,36,3.6
Kung Fu Rider,PlayStation3,,36,4.3
NBA Live 14,XboxOne,,36,3.1
Coffin Dodgers,PlayStation4,2016-05-03,36,4.6
X-Men: Destiny,Wii,,36,4.1
Fantastic Four: Rise of the Silver Surfer,PlayStation2,,36,6.3
Damnation,Xbox360,2009-05-26,36,5.3
The Shield: The Game,PlayStation2,,36,5.4
Orion: Dino Horde,PC,2012-05-04,36,5.7
Dream Chronicles,Xbox360,,36,tbd
Power Gig: Rise of the SixString,PlayStation3,,36,2.4
Air Conflicts: Aces of World War II,PSP,,36,tbd
MTV's Celebrity Deathmatch,Xbox,,36,1.9
Disney Sports Skateboarding,GameCube,,36,4.7
Teenage Mutant Ninja Turtles: Arcade Attack,DS,,36,5.9
Hollow,Switch,,36,4.6
Legends of Pegasus,PC,,36,1.5
Power Gig: Rise of the SixString,Xbox360,,36,2.1
Damnation,PlayStation3,2009-05-26,36,3.1
Alekhine's Gun,PlayStation4,,36,3.7
Jeremy McGrath Supercross World,GameCube,,36,6.0
Torrente,PC,,36,8.7
Umbrella Corps,PC,,36,2.1
Risen 3: Titan Lords,PlayStation3,,36,3.8
Double D Dodgeball,Xbox360,,36,7.0
Arc of Alchemist,Switch,,36,4.0
Fight Club,PlayStation2,,36,4.4
Eternity: The Last Unicorn,PlayStation4,,36,3.9
Tokyo Tattoo Girls,PlayStationVita,,36,4.1
One Piece: Grand Cruise,PlayStation4,2018-05-22,35,2.8
Infernal: Hell's Vengeance,Xbox360,,35,4.8
Tsunami 2265,PC,,35,4.4
Jackass the Game,DS,,35,tbd
Bad Boys: Miami Takedown,GameCube,,35,2.0
Terminator 3: Rise of the Machines,Xbox,,35,2.0
Charlie and the Chocolate Factory,PlayStation2,,35,4.1
Fantastic Four: Rise of the Silver Surfer,DS,,35,4.8
Dead Space Ignition,Xbox360,,35,4.5
7 Days to Die,XboxOne,,35,5.4
Jeremy McGrath Supercross World,PlayStation2,,35,2.9
George of the Jungle and the Search for the Secret,Wii,,35,4.0
The Golden Compass,Wii,,35,6.8
Enemy Front,Xbox360,,35,5.6
Showtime Championship Boxing,Wii,,35,4.4
Street Jam Basketball,GameBoyAdvance,,35,7.7
Bad Boys: Miami Takedown,Xbox,,35,5.9
NCIS,Xbox360,,35,4.0
Drug Wars (2009),PC,,35,4.5
The History Channel: Battle for the Pacific,Xbox360,,35,5.9
Fast & Furious Crossroads,PlayStation4,,35,1.8
Girl Fight,PlayStation3,,35,4.9
Valhalla Knights: Eldar Saga,Wii,,35,6.9
Super Seducer: How to Talk to Girls,PC,,35,6.4
Fugitive Hunter: War on Terror,PlayStation2,,35,5.0
Star Raiders,Xbox360,2011-05-11,35,5.0
King of Clubs,Wii,,35,tbd
Langrisser Re:Incarnation -TENSEI-,3DS,,35,4.4
ShellShock 2: Blood Trails,PlayStation3,,35,4.8
Fireburst,Xbox360,,35,4.0
Rambo: The Video Game,PC,,34,1.6
Jekyll & Hyde (2001),PC,,34,7.2
The Expendables 2 Videogame,PlayStation3,,34,3.9
David Beckham Soccer,GameBoyAdvance,,34,4.2
Shadow Harvest: Phantom Ops,PC,,34,2.3
Takedown: Red Sabre,PC,,34,3.0
Destroy All Humans! Path of the Furon,Xbox360,,34,6.4
The Walking Dead: Survival Instinct,PlayStation3,,34,3.7
Past Cure,XboxOne,,34,6.3
March of the Penguins,DS,,34,8.1
Agony,XboxOne,2018-05-29,34,4.5
Transformers: Dark of the Moon - Stealth Force Edition,Wii,,34,2.5
You Are Empty,PC,,34,5.7
Astro Boy: The Video Game,DS,,34,5.7
Bomberman: Act Zero,Xbox360,,34,2.2
Fantasy Hero: Unsigned Legacy,Switch,,34,3.7
The Shield: The Game,PC,,34,3.5
Girl Fight,Xbox360,,34,5.5
Fast & Furious Crossroads,PC,,34,2.0
McFarlane's Evil Prophecy,PlayStation2,,34,3.0
Chicago Enforcer,Xbox,,33,2.6
Shrek: Super Party,Xbox,,33,7.2
AMY,PlayStation3,,33,3.0
AMY,PlayStation3,,33,3.0
Kick-Ass,PlayStation3,,33,2.6
Superman Returns,DS,,33,4.6
The Incredible Hulk,PC,,33,4.4
Mike Tyson Heavyweight Boxing,PlayStation2,,33,3.5
Farming Simulator,Xbox360,,33,6.2
X Rebirth,PC,,33,3.2
Dawn of Fear,PlayStation4,,33,4.6
Van Helsing,GameBoyAdvance,2004-05-06,33,6.3
Yu Yu Hakusho: Spirit Detective,GameBoyAdvance,,33,8.0
Demonworld: Dark Armies,PC,,33,7.8
Dragon Booster,DS,,33,7.0
Call of Duty: Black Ops Declassified,PlayStationVita,,33,5.0
Mistmare,PC,,33,6.8
Mortal Kombat Advance,GameBoyAdvance,,33,3.7
Mobile Suit Gundam: Crossfire,PlayStation3,,33,4.8
Megamind: Ultimate Showdown,Xbox360,,33,5.0
Target: Terror,Wii,,33,3.0
Iron Man,PC,2008-05-06,32,2.6
Bruce Lee: Quest of the Dragon,Xbox,,32,2.5
Rekoil,PC,,32,2.1
Zombeer,PC,,32,5.7
Women's Volleyball Championship,PlayStation2,,32,4.0
MTV's Celebrity Deathmatch,PlayStation2,,32,3.6
Weeping Doll,PlayStation4,,32,2.7
Land of the Dead: Road to Fiddler's Green,Xbox,,32,6.5
Escape Dead Island,Xbox360,,32,3.7
Sonic Boom: Rise of Lyric,WiiU,,32,3.5
Gene Rain,XboxOne,,32,3.6
Giana Sisters: Dream Runners,XboxOne,,32,4.9
Best of Tests DS,DS,,32,5.0
The Walking Dead: Survival Instinct,Xbox360,,32,4.0
New World Order,PC,,32,3.0
The Expendables 2 Videogame,Xbox360,,32,4.4
Jenga World Tour,DS,,32,tbd
Fighters Uncaged,Xbox360,,32,4.6
Dave Mirra BMX Challenge,PSP,,32,4.6
Coliseum,PC,,32,3.2
Kabuki Warriors,Xbox,,32,1.8
Pool Party,Wii,,32,1.6
Magus,PlayStation3,,32,4.0
Ghostbusters,XboxOne,,32,3.8
The Simpsons Wrestling,PlayStation,,32,5.5
Tony Hawk's Pro Skater 5,PlayStation4,,32,1.5
Toy Shop,DS,,31,5.0
The Asskickers,PC,,31,3.4
DreamWorks Kung Fu Panda 2,PlayStation3,2011-05-24,31,3.6
Forever Worlds - Enter the Unknown,PC,,31,4.5
Dino Dini's Kick Off Revival,PlayStation4,,31,4.5
Dream Chronicles,PlayStation3,,31,tbd
CID The Dummy,Wii,,31,4.0
Smash 'N' Survive,PlayStation3,,31,tbd
Big Oil: Build an Oil Empire,PC,,31,4.3
ESPN Sports Connection,WiiU,,31,3.3
Robocop,Xbox,,30,4.2
Crime Life: Gang Wars,Xbox,,30,5.1
Ghostbusters,PlayStation4,,30,1.4
MTV's Celebrity Deathmatch,PC,,30,5.0
Vampire Rain: Altered Species,PlayStation3,,30,3.7
ShellShock 2: Blood Trails,Xbox360,,30,5.7
Soda Drinker Pro,XboxOne,,30,5.9
Fear Factor: Unleashed,GameBoyAdvance,,30,3.0
Air Conflicts: Vietnam Ultimate Edition,PlayStation4,,30,1.7
Transformers: Dark of the Moon - Stealth Force Edition,3DS,,30,3.7
Power Rangers Megaforce,3DS,,30,4.1
Tunnel Rats: 1968,PC,2009-05-15,30,3.4
Hoodwink,PC,,29,2.4
ARK: Survival Evolved,Switch,,29,2.4
Tiny Racer,Switch,,29,8.1
Game Party 2,Wii,,29,5.8
Rogue Warrior,PC,,29,3.4
Jumper: Griffin's Story,Xbox360,,29,3.3
Batman: Dark Tomorrow,GameCube,,29,3.0
Duke Nukem: Critical Mass,DS,,29,3.7
Wild West Online,PC,2018-05-10,29,1.5
Ping Pals,DS,,28,3.9
Godzilla Unleashed: Double Smash,DS,,28,5.6
The Quiet Man,PlayStation4,,28,1.9
Rambo: The Video Game,Xbox360,,28,2.3
Rogue Warrior,Xbox360,,28,3.0
Sneakers,Xbox,,28,3.4
Thundercats,DS,,28,1.7
American McGee Presents Bad Day LA,PC,,28,7.1
Mortal Kombat: Special Forces,PlayStation,,28,3.0
Dragon Ball: Evolution,PSP,,28,1.5
Raven's Cry,PC,,27,3.3
Chicken Shoot,Wii,,27,5.2
Basement Crawl,PlayStation4,,27,2.8
Looney Tunes: Acme Arsenal,Wii,,27,5.8
Aquaman: Battle for Atlantis,GameCube,,27,2.8
GoDai: Elemental Force,PlayStation2,,27,3.5
Rogue Warrior,PlayStation3,,27,2.8
Fray,PC,,27,2.4
Druuna: Morbus Gravis,PC,,26,4.4
Road Rage,PlayStation4,,26,2.0
Mucha Lucha! Mascaritas of the Lost Code,GameBoyAdvance,,26,3.9
Stake: Fortune Fighters,Xbox,2003-05-06,26,3.7
HBO Boxing,PlayStation,,26,4.0
Charlie and the Chocolate Factory,PC,,26,2.6
R.I.P.D. The Game,PC,,26,1.5
R.I.P.D. The Game,PC,,26,1.5
KISS Pinball,PlayStation,,26,4.3
Deca Sports Freedom,Xbox360,,26,3.7
Tenkai Knights: Brave Battle,3DS,,26,2.9
Aquaman: Battle for Atlantis,Xbox,,26,2.7
Survivor (2001),PC,,26,2.6
Jenga World Tour,Wii,,26,2.8
World War II Combat: Iwo Jima,PC,,26,2.9
Leisure Suit Larry: Box Office Bust,Xbox360,,25,2.4
Game Party,Wii,,25,3.9
AMY,Xbox360,,25,3.8
Dragon Ball Z: Ultimate Battle 22,PlayStation,,25,5.2
Call for Heroes: Pompolic Wars,PC,,25,3.2
Batman: Dark Tomorrow,Xbox,,25,3.3
Stalin vs. Martians,PC,,25,4.4
NBA Unrivaled,Xbox360,,25,4.3
Cruis'n,Wii,,25,3.7
NBA Unrivaled,PlayStation3,,24,1.8
Terrawars: New York Invasion,PC,,24,2.4
Gravity Games Bike: Street Vert Dirt,PlayStation2,,24,3.4
Postal III,PC,,24,3.0
